entity name,remitter_value,beneficiary_value,remitter_share_%,beneficiary_share_%,net_flow_value,flow_type
jankalyan cooperative bank,17.5238803,16.60073714,4.1878298435299986e-05,3.967217644382547e-05,-0.9231431599999986,Net Sender
nandurbar merchants co op bank ltdnandurbar,17.465891204000002,44.580692244999995,4.173971698948395e-05,0.00010653822621346088,27.114801040999993,Net Receiver
bhingar urban co op bank,17.43819482,17.20077852,4.167352859884933e-05,4.110614574893529e-05,-0.23741629999999958,Net Sender
the excellent coopbank,17.33641673,20.12549817,4.143030089161631e-05,4.8095594050236654e-05,2.7890814400000004,Net Receiver
sri rama,17.31542889,24.115557913,4.138014447580056e-05,5.763097508848499e-05,6.800129023,Net Receiver
shiva sahakari bank niyamita,17.18968277,11.27427719,4.1079638340727205e-05,2.694308753799573e-05,-5.915405580000002,Net Sender
indore cloth market co operative bank,17.109371001,31.201879753,4.088771051581226e-05,7.45657538277268e-05,14.092508752,Net Receiver
the nizammabad dist co op central bank,17.02304497,4.323976564,4.0681409900476916e-05,1.0333370123224191e-05,-12.699068406000002,Net Sender
mugberia central cooperative bank,17.0056138,15.0021883,4.063975315968438e-05,3.585198996055509e-05,-2.0034254999999987,Net Sender
jivan commlcoop bank,16.9557629,26.1742736,4.05206202489518e-05,6.255086095220004e-05,9.2185107,Net Receiver
makarpura industrial coop bank,16.95157859,18.87406084,4.051062064955224e-05,4.510492910894779e-05,1.922482249999998,Net Receiver
vyaparik audhyogik sahakari,16.906748479,13.203512899,4.040348634281165e-05,3.155354421854629e-05,-3.703235580000001,Net Sender
shree patneshwar urban cooperative bank,16.638676531999998,19.18240174,3.976285214499657e-05,4.5841797266457094e-05,2.5437252080000015,Net Receiver
the baghat urban coop bank,16.571135905,15.526240376,3.9601444597947e-05,3.71043612407876e-05,-1.044895528999998,Net Sender
vyavsayik sahakari,16.52524567,21.84336629,3.9491776823247816e-05,5.220092784289393e-05,5.318120619999998,Net Receiver
koilkuntla cooperative bank,16.490617148,21.138335,3.9409022116307166e-05,5.051605532793176e-05,4.647717852000003,Net Receiver
krishna sahakari bank ltd rethare bk,16.47162354,9.3146115,3.9363631485318486e-05,2.2259909774927368e-05,-7.15701204,Net Sender
vaish coop new bank ltd vnb,16.28935041,13.37240569,3.892803797496587e-05,3.1957161512654114e-05,-2.91694472,Net Sender
betul nagrik sahakari bank mydt,16.211138394,17.759230586,3.874112810733372e-05,4.24407255757785e-05,1.5480921920000021,Net Receiver
the merchants liberal cooperative bank ltd gadag,16.149763775,20.022348156,3.859445599095121e-05,4.784908779445534e-05,3.8725843809999994,Net Receiver
mahatma fule district urban coop bank,16.10281028,11.0109581,3.848224725392906e-05,2.6313811782864556e-05,-5.09185218,Net Sender
the sirsi urban cooperative bank,16.05040412,25.97287013,3.835700782232166e-05,6.206955015673022e-05,9.92246601,Net Receiver
the vijayapura district central cooperative bank l,15.968129339999999,9.917429281,3.816038882404314e-05,2.37005140787979e-05,-6.050700058999999,Net Sender
the jammu and kashmir state co operative bank,15.64357876,17.15638268,3.738478286155607e-05,4.100004927966418e-05,1.5128039199999996,Net Receiver
the uttar bihar gramin,15.59699536,21.05715026,3.7273458571847765e-05,5.032204133309139e-05,5.460154900000001,Net Receiver
shri laxmikrupa urban co operative bank ltd pune,15.549874832,15.374771847,3.716085066194251e-05,3.674238416967937e-05,-0.17510298500000054,Net Sender
shankar nagari sahakari bank ltd nanded,15.4955482,11.34373282,3.7031021716016604e-05,2.7109071493114066e-05,-4.15181538,Net Sender
brahmadeodada mane sah bk,15.33408148,10.00386932,3.664515104286843e-05,2.3907087103242472e-05,-5.33021216,Net Sender
lokmangal coop bank,15.29333596,11.15207326,3.6547778028601635e-05,2.665104653811704e-05,-4.1412627,Net Sender
the rayat sevak coop bank ltd satara,15.19960554,12.6634727,3.6323782518815714e-05,3.0262964777356084e-05,-2.5361328400000005,Net Sender
pune merchants coop bank,15.17511655,19.75607596,3.6265259108815064e-05,4.7212754753777083e-05,4.58095941,Net Receiver
the jalandhar central,15.16823161,10.54449917,3.624880558556034e-05,2.5199075682973635e-05,-4.6237324399999995,Net Sender
citizen urban,14.76785981,21.10154296,3.529200324278936e-05,5.042813029844067e-05,6.333683150000001,Net Receiver
the janata cooperative bank ltdjcb,14.64790287,14.22571458,3.5005332000649826e-05,3.3996385467570906e-05,-0.42218828999999936,Net Sender
the modasa nagrik sahakari bank,14.64442675,20.93317788,3.499702482277229e-05,5.00257741196512e-05,6.28875113,Net Receiver
bicholim urban coop,14.57223791,28.98022675,3.482450904810004e-05,6.925648296892862e-05,14.40798884,Net Receiver
vyapari sahakari bank,14.46471977,15.09500099,3.4567563858048255e-05,3.6073792244565366e-05,0.6302812200000005,Net Receiver
the tiruchirapalli dccb,14.30669332,27.92692044,3.418991468900143e-05,6.673930837437234e-05,13.62022712,Net Receiver
rajalaxmi urban coop bank,14.29639196,8.95886616,3.416529665800692e-05,2.14097552439251e-05,-5.3375258,Net Sender
shree dharti coop bank,14.20115408,14.33667139,3.393769864359996e-05,3.426154827973046e-05,0.1355173099999991,Net Receiver
gandevi peoples,14.15189785,21.61444911,3.381998686604703e-05,5.16538652227588e-05,7.46255126,Net Receiver
solapur siddheshwar sahakari bank,14.1385405,17.5599559,3.3788065677358885e-05,4.1964502114307564e-05,3.421415399999999,Net Receiver
the mumbai mahanagarpalika shikshan vibhag sahakari bank,14.128083092,7.669492246,3.376307472526458e-05,1.832843006017643e-05,-6.458590846000001,Net Sender
nidhi cooperative bank,13.90403011,19.24135735,3.3227636370009726e-05,4.598268844150243e-05,5.3373272400000005,Net Receiver
urban cooperative bank,13.675600369,23.242046201,3.268173850370803e-05,5.554347075226417e-05,9.566445832000001,Net Receiver
shri panchaganga nagri sah bank,13.57905083,13.18423054,3.2451005906885134e-05,3.1507463545016555e-05,-0.3948202900000002,Net Sender
mvishveshvaraya coop,13.44269121,16.40925763,3.212513579346715e-05,3.9214581769442395e-05,2.9665664199999995,Net Receiver
prathamik shikshak sahakari bank ltdsatara,13.4123982,15.605410299999999,3.205274202612993e-05,3.729356026053499e-05,2.193012099999999,Net Receiver
uttarbanga kshetriya gramin,13.38810674,29.7839181,3.199469067027188e-05,7.117713171932359e-05,16.395811360000003,Net Receiver
the hoshiapur central coop bank,13.32066094,6.4984718,3.183350973932204e-05,1.5529944103724547e-05,-6.82218914,Net Sender
the sarangpur coop bank,13.30733467,26.83248498,3.1801662825137776e-05,6.412384399412621e-05,13.52515031,Net Receiver
the shimoga district coop central bank,13.2715445,31.7834369,3.171613202975166e-05,7.595554980807275e-05,18.5118924,Net Receiver
amarnath coop bank,13.25948189,11.04611799,3.168730499071461e-05,2.6397836326356938e-05,-2.213363899999999,Net Sender
tirumala cooperative urban bankltd tcl,13.1587359,13.3382748,3.144654378011791e-05,3.187559605692491e-05,0.17953890000000072,Net Receiver
sangola urban cooperative bank,13.06313804,6.41707505,3.121808549106785e-05,1.5335423450772752e-05,-6.64606299,Net Sender
the malleswaram coop bank,13.04487959,5.91337475,3.117445172931099e-05,1.413168851973415e-05,-7.131504840000001,Net Sender
nirmal urban coop bank,13.01104248,19.86313125,3.1093588326542365e-05,4.746859377576191e-05,6.852088769999998,Net Receiver
mathura zila sahkari bank,12.9827682,14.4109858,3.102601888897418e-05,3.4439143669680645e-05,1.4282176,Net Receiver
udham singh nagar district cooperative bank,12.83765716,10.89716301,3.06792347672305e-05,2.604186609449852e-05,-1.9404941499999993,Net Sender
the kanakamahalakshmi,12.71429119,8.286061413,3.0384416677859038e-05,1.9801897206650777e-05,-4.428229777,Net Sender
dhule vikas shakari bank,12.500990039,9.689643894,2.98746728822357e-05,2.3156156199495375e-05,-2.811346145,Net Sender
bank of bahrain kuwait bsc,12.47374395,67.03753228,2.980956059963601e-05,0.00016020522381277855,54.563788329999994,Net Receiver
punjab state co op,12.45845877,14.32432618,2.9773032312594624e-05,3.423204589406977e-05,1.86586741,Net Receiver
khardah cooperativebank,12.439690131999999,13.962946578,2.972817931143665e-05,3.336842669373928e-05,1.5232564460000013,Net Receiver
gandhibagh sahakari bank,12.38174362,18.88448009,2.9589699632205977e-05,4.512982886616498e-05,6.50273647,Net Receiver
baroda city coop bank,12.34588788,19.25080507,2.950401213864677e-05,4.600526645184443e-05,6.904917189999999,Net Receiver
the tumkur district co operative central bank,12.288619682,12.49092565,2.9367153483734835e-05,2.985061459346168e-05,0.20230596799999923,Net Receiver
shri durgadevi mahila sahakari bank niyamith,12.206474416,9.341653491,2.917084399601281e-05,2.232453429306153e-05,-2.864820925,Net Sender
the karimnagar dist coop central,12.07346254,10.3871283,2.88529742694907e-05,2.482299329162518e-05,-1.686334239999999,Net Sender
gautam sahakari bank,11.8999706,10.156682700000001,2.8438365911349886e-05,2.42722780777884e-05,-1.7432878999999986,Net Sender
the rayat sevak,11.859110399999999,8.0271937,2.8340718836590648e-05,1.9183259281169742e-05,-3.831916699999999,Net Sender
peoples coop bank ltd dholka,11.78376143,16.45070111,2.8160651032061507e-05,3.93136227359453e-05,4.6669396800000005,Net Receiver
the orissa state cooperative bank,11.71144992,13.57774913,2.7987842102518252e-05,3.244788798549447e-05,1.866299210000001,Net Receiver
the alwar central cooperative bank,11.664509498,13.044412959999999,2.787566460714955e-05,3.117332972572106e-05,1.3799034619999997,Net Receiver
the new urban cooperative bank,11.466036551,30.780863654999997,2.740135702438208e-05,7.355961628186436e-05,19.314827103999995,Net Receiver
sharad nagari sahakari,11.4131172,13.2451359,2.727489117685056e-05,3.1653014201467384e-05,1.832018699999999,Net Receiver
grain merchants coop,11.39907854,25.68789562,2.7241341804049168e-05,6.138852262479782e-05,14.28881708,Net Receiver
shri shiddeshwar co operative bank,11.3778215,9.349575292,2.719054205823196e-05,2.2343465686551742e-05,-2.0282462079999988,Net Sender
the harij nagarik sahakari bank ltd harij,11.37131905,1.7612737,2.7175002603670605e-05,4.209063754398398e-06,-9.61004535,Net Sender
shrikrishna co operative bank,11.3436463,12.86445831,2.7108870693204092e-05,3.074327697767262e-05,1.5208120100000002,Net Receiver
indrayani cooperative bank ltd pimpri,11.3343765,37.07860265,2.7086717868362232e-05,8.860985233462319e-05,25.744226150000003,Net Receiver
the coimbatore dist central coop bank,11.33043107,38.98954296,2.70772891406965e-05,9.317658696288672e-05,27.659111890000002,Net Receiver
the vallabha vidyanagar comm co op bank,11.28758491,10.4058818,2.6974896049408e-05,2.4867810106364482e-05,-0.8817031100000001,Net Sender
alavi coop bank,11.08792636,14.45218958,2.6497755130906115e-05,3.4537611804952414e-05,3.3642632199999998,Net Receiver
the maratha cooperative bank ltd karnataka,10.963080423000001,11.127432500000001,2.6199400239260297e-05,2.6592160443470408e-05,0.1643520770000002,Net Receiver
the zila sahakari bank ltd haridwar,10.91684147,8.734166854,2.6088899103671633e-05,2.0872772431700585e-05,-2.182674616,Net Sender
peoples cooperative bank ltd dholka,10.86333269,15.508259955,2.5961024647821308e-05,3.706139191789364e-05,4.644927265,Net Receiver
zila sahkari bank ltd moradabad,10.81303814,6.163689738,2.5840831509172145e-05,1.4729887279627899e-05,-4.649348401999999,Net Sender
shri ganesh sahakri bank ltd pune,10.74838468,15.1102887,2.5686323669218758e-05,3.611032656972377e-05,4.361904020000001,Net Receiver
the mangalore catholic cooperative bank,10.68930461,9.807852937,2.5545135030590686e-05,2.3438650282234146e-05,-0.8814516730000008,Net Sender
the ashta peoples coop bank,10.6395117,12.19866376,2.542614070346428e-05,2.9152171797210895e-05,1.5591520600000006,Net Receiver
kolhapur mahila coop bank,10.46727517,12.66585256,2.5014532504748133e-05,3.0268652128769177e-05,2.1985773899999987,Net Receiver
ludhiana central coop bank,10.4423068,11.6343904,2.495486347982886e-05,2.7803680334953434e-05,1.1920835999999984,Net Receiver
mahanagar nagrik sah,10.33220325,14.51823927,2.4691739716897996e-05,3.469545629906383e-05,4.186036020000001,Net Receiver
nagrik sahakari,10.27917867,22.32400818,2.456502239472784e-05,5.334955815404009e-05,12.04482951,Net Receiver
the hyddist central coop bank,10.2770675,9.404269159,2.45599771532748e-05,2.2474172216251007e-05,-0.8727983409999993,Net Sender
andaman and nicobar state cooperative bank,10.26636479,19.37656025,2.4534399982250272e-05,4.630579417224692e-05,9.11019546,Net Receiver
the jalna peoples co op bank,10.09495207,6.984089955,2.412476051194605e-05,1.6690466613478895e-05,-3.1108621149999998,Net Sender
bank of ceylon boc,10.09384772,12.78401947,2.4122121353375845e-05,3.055104552273757e-05,2.690171750000001,Net Receiver
pondy state coop,9.968016365,16.1599394,2.382141152501619e-05,3.861876504589525e-05,6.1919230349999985,Net Receiver
the kapurthala central co operative bank,9.913324162,6.94245045,2.369070894316176e-05,1.659095718956222e-05,-2.9708737120000004,Net Sender
jammu central coop bank,9.85206999,10.92121089,2.3544324669159203e-05,2.609933533399157e-05,1.069140899999999,Net Receiver
sree subramanyeswara co op bank,9.82144945,14.29877942,2.34711481756876e-05,3.4170994655095206e-05,4.477329970000001,Net Receiver
godavari urban coop bank,9.764372719,12.6315378,2.3334747085654517e-05,3.0186647263451037e-05,2.8671650809999996,Net Receiver
development co operative bank ltd kanpur,9.759772283,3.23690799,2.3323753034768395e-05,7.735511009465238e-06,-6.522864293,Net Sender
the central co operative bank,9.707700873,17.819091788,2.319931358353984e-05,4.2583780920119886e-05,8.111390915000001,Net Receiver
the santrampur urban co op bank,9.673922603,14.038897864,2.3118590795694265e-05,3.3549933863807485e-05,4.364975261000001,Net Receiver
appasaheb birnale sahakari bank,9.63927912,5.629122742,2.303580033518694e-05,1.3452387611540403e-05,-4.010156378,Net Sender
district coop bank ltd sharanpur,9.496075912,9.1627667,2.2693575520885036e-05,2.1897033497393746e-05,-0.33330921199999963,Net Sender
zila sahkari bank ltd bulandshahr,9.473335228,38.97102177,2.2639230185555686e-05,9.313232531887458e-05,29.497686542,Net Receiver
integral urban cooperative bank,9.469077246,17.97370962,2.26290545259486e-05,4.295328414523184e-05,8.504632374000002,Net Receiver
the sirsa central coop bnak,9.444811175,3.09812465,2.2571063844330546e-05,7.4038488004012236e-06,-6.346686525,Net Sender
the vellore district central coop bank,9.434951503,17.29566244,2.2547501352495326e-05,4.133289782531458e-05,7.860710937,Net Receiver
urban,9.429210315,14.56277131,2.253378115010173e-05,3.480187825691934e-05,5.133560995,Net Receiver
the sarangpur cooperative bank,9.406440023,13.024873,2.247936505803136e-05,3.112663344143635e-05,3.6184329769999994,Net Receiver
the amritsar central coop bank,9.405225548,5.591829106,2.2476462724437342e-05,1.3363263875940803e-05,-3.813396442000001,Net Sender
barclays bank plc,9.404026087,65.00328154,2.2473596271068592e-05,0.00015534380388861115,55.599255453000005,Net Receiver
kota nagrik sahkari bank,9.146823101,14.25791685,2.185893654834963e-05,3.4073341938031096e-05,5.111093749,Net Receiver
the tamilnadu industrial coop bank,9.134062802,10.32076523,2.1828442182918155e-05,2.4664399886995556e-05,1.1867024279999985,Net Receiver
the ambala central cooperative bank,9.126070432999999,15.317469997,2.1809342142946577e-05,3.6605445123865555e-05,6.191399564000001,Net Receiver
chitnavispura coop bank,9.045000973,18.26959861,2.1615603599784506e-05,4.3660394927124815e-05,9.224597636999999,Net Receiver
hisar centralcooperative bank,9.042164884,11.81066751,2.160882595810368e-05,2.8224944556653395e-05,2.768502626,Net Receiver
annasaheb magar sahakari bank maryadit bhosari,9.021354014,19.07015578,2.1559092462460124e-05,4.5573553664219884e-05,10.048801766,Net Receiver
vaishya nagari sahakari bank ltd parbhani,9.016506693,14.16205862,2.154750840961484e-05,3.384426147117703e-05,5.145551927,Net Receiver
the dhanbad central coop bank,8.843822467,4.8935909,2.113483031391381e-05,1.1694625364611895e-05,-3.9502315670000003,Net Sender
the pioneer urban cooperative bank ltd karnataka,8.833897133,4.325622505,2.111111090404532e-05,1.0337303566734407e-05,-4.508274628000001,Net Sender
the karnataka central cooperative bank ltd dharwad,8.8292311,2.131786422,2.1099960090461925e-05,5.094509139016184e-06,-6.697444678,Net Sender
sankheda nagarik saha bank,8.756801269,9.964134776,2.0926868399220672e-05,2.3812130124694533e-05,1.2073335069999995,Net Receiver
the faridabad central co op bank,8.7488884,2.757857,2.0907958347121e-05,6.590682605726698e-06,-5.991031400000001,Net Sender
ellaquai dehati,8.740551494,8.433111244,2.0888034937949168e-05,2.0153314543861062e-05,-0.30744025000000086,Net Sender
krishna mercantile coop,8.682761162,9.385245441,2.0749928495269857e-05,2.242870963885165e-05,0.7024842790000001,Net Receiver
merchants co operative bank ltd tiptur,8.6724116,9.7234537,2.0725195271880363e-05,2.3236954333810242e-05,1.0510421,Net Receiver
the bellary district co op central bank,8.671985787,14.60699412,2.0724177670550845e-05,3.490756122186036e-05,5.935008332999999,Net Receiver
zila sahakari bank ltd bareilly,8.652298612,5.600724038,2.0677129563859657e-05,1.338452084235042e-05,-3.051574573999999,Net Sender
jhalawar nagrik sahkari bank,8.629799963,2.56240318,2.0623362640034398e-05,6.123590188789622e-06,-6.0673967829999995,Net Sender
rander peoples coop,8.623054137,11.50113347,2.0607241569267862e-05,2.748522505223082e-05,2.8780793329999987,Net Receiver
mahila cooperative ba,8.612082399,5.276475564,2.058102147928483e-05,1.2609637018596967e-05,-3.335606835,Net Sender
mehsana samaj coop bank,8.580439265,17.33766111,2.0505401206468873e-05,4.14332655760111e-05,8.757221844999998,Net Receiver
the erode dist central coop bank,8.538627728,19.99410222,2.040548064124311e-05,4.7781586107791514e-05,11.455474491999999,Net Receiver
the rander peoples coop bank,8.479998879,9.6773347,2.026537032359045e-05,2.3126739884296176e-05,1.1973358209999994,Net Receiver
cg rajya sahakari bank,8.471489207,12.81349643,2.024503404090068e-05,3.0621489090892735e-05,4.342007223000001,Net Receiver
the udaipur central cooperative bank,8.385064619,16.023280487,2.0038497895569226e-05,3.829217975854112e-05,7.638215868000001,Net Receiver
dapoli urban coop bank ltd dapoli,8.361669931,6.6280605,1.998258963158361e-05,1.583963310898796e-05,-1.7336094309999996,Net Sender
liluah coop,8.174697237,7.242361008,1.953576517578177e-05,1.730767865042273e-05,-0.9323362290000006,Net Sender
the merchants souharda sahakara bank n,8.158265065,3.95753,1.9496495824977305e-05,9.457641978043672e-06,-4.200735065,Net Sender
the raddi sahakara bank niyamitha,8.046555782,5.57891131,1.922953470612811e-05,1.3332393133403561e-05,-2.467644472000001,Net Sender
lokvikas nagari sahakari,7.949241661,6.77540325,1.899697492305273e-05,1.619175045934548e-05,-1.1738384110000002,Net Sender
irinjalakkuda town coop bank,7.940588478,7.790556576,1.897629567999209e-05,1.8617747662178623e-05,-0.15003190199999938,Net Sender
surendranagar district coop bankltd,7.890719029,11.22094098,1.8857118441145854e-05,2.6815625515308407e-05,3.3302219509999995,Net Receiver
delhi nagrik sah bank,7.875414731,12.0835882,1.88205444662034e-05,2.8877166062092555e-05,4.208173468999999,Net Receiver
rendal sahakari bank ltd rendal,7.836687412,6.3388451,1.872799451750961e-05,1.5148470765875794e-05,-1.4978423119999995,Net Sender
the vyankateshwara sahakari bank,7.808880254,10.1713027,1.8661541400881012e-05,2.430721672025453e-05,2.362422446,Net Receiver
janlaxmi coop,7.801079984,7.467739643,1.864290043613213e-05,1.784628491224012e-05,-0.33334034100000043,Net Sender
reserve bank employees,7.718814974,8.915494538999999,1.8446304786048687e-05,2.1306106436859732e-05,1.1966795649999993,Net Receiver
the social coop bank,7.657886363,22.29303386,1.8300698532694728e-05,5.3275536218875143e-05,14.635147497000002,Net Receiver
malda district central co operative,7.607734363,10.10834258,1.8180846057833485e-05,2.4156755631177594e-05,2.500608217000001,Net Receiver
the haryana state co op apex,7.406447883,7.641896524,1.769981473736555e-05,1.8262482244543542e-05,0.23544864099999963,Net Receiver
uma coop bank,7.3951561,11.11728851,1.767282980878551e-05,2.6567918498204325e-05,3.7221324099999995,Net Receiver
the mansa central coop bank,7.367709822,10.496290525000001,1.7607239117606103e-05,2.50838674332177e-05,3.128580703000001,Net Receiver
contai,7.356293736,8.851828157,1.7579957131636872e-05,2.115395753413673e-05,1.4955344210000003,Net Receiver
vidyasagar central cooperative bank,7.3205989,4.0514145,1.7494654163971255e-05,9.682005656471285e-06,-3.2691844000000003,Net Sender
vijay commercial coop,7.30068186,12.96534827,1.744705672945398e-05,3.09843821925059e-05,5.66466641,Net Receiver
the rewari central co operative bank,7.26067384,5.425067347,1.7351446181294423e-05,1.2964739288066345e-05,-1.8356064930000002,Net Sender
sanmitra mahila nagari sahakari,7.227041573,7.1217013,1.727107230916282e-05,1.7019328007612873e-05,-0.10534027300000037,Net Sender
jila sahakari kendriya bank maryadit panna,7.178818552,30.43348309,1.715582967851727e-05,7.272945175654163e-05,23.254664538,Net Receiver
zila sahkari bank ltd bijnor,7.153949919,8.363034786,1.7096399003539885e-05,1.9985846943905178e-05,1.2090848669999996,Net Receiver
the fatehabad central cooperative bank,7.064559265,1.192363454,1.688277459950086e-05,2.8494911360458525e-06,-5.872195810999999,Net Sender
apstate cooperative bank,7.0549723,4.0820955,1.685986381864151e-05,9.755326620185614e-06,-2.9728768,Net Sender
anand nagari sahakari bank ltd nagpur,6.979764851,7.325553138,1.668013421881198e-05,1.750648987381987e-05,0.3457882870000004,Net Receiver
gulshan mercantile urban cooperative bank,6.961995098,7.729386618,1.6637668337596417e-05,1.847156467365397e-05,0.7673915200000003,Net Receiver
chhani nagarik sahakari bank,6.952504788,7.0641424,1.6614988541362958e-05,1.6881774667815064e-05,0.111637612,Net Receiver
the eluru cooperative urban bank,6.937708300000001,9.5321395,1.657962812291395e-05,2.2779754714624577e-05,2.594431199999999,Net Receiver
the villupuram district central coop bank,6.89733172,10.34709853,1.648313679575984e-05,2.4727330786698257e-05,3.44976681,Net Receiver
the ichalkaranji merchants coop bank,6.891973463,5.83847345,1.6470331715954597e-05,1.3952690589436708e-05,-1.0535000129999998,Net Sender
sahyadri sahbank,6.890161024,10.29270864,1.6466000377230617e-05,2.459735069637799e-05,3.4025476160000006,Net Receiver
tehri garhwal zila sahkari bank,6.82524345,14.29604089,1.6310861361720013e-05,3.4164450159845354e-05,7.47079744,Net Receiver
the kaithal central coop,6.785225144,3.071547451,1.6215226232236554e-05,7.340335034764267e-06,-3.713677693,Net Sender
shriram urban coop bank,6.705952763,12.57895279,1.6025782320707733e-05,3.0060980446524363e-05,5.873000027000001,Net Receiver
the naval dockyard coop bank,6.666755427,9.774932186,1.593210913264808e-05,2.3359976797356878e-05,3.108176758999999,Net Receiver
unimoni financial service pvt,6.596030013,1.7123121,1.576309063082391e-05,4.092056104810857e-06,-4.883717913,Net Sender
the umreth urban co op bank,6.564885696,5.2962173,1.568866242316892e-05,1.2656815503943397e-05,-1.2686683959999998,Net Sender
jila sahakari kendriya bank mydtvidisha jvu,6.4847427,4.5526330999999995,1.5497137929362197e-05,1.087980986049154e-05,-1.9321096000000004,Net Sender
shri kanyaka nagari sahakari bank,6.4531766,45.923557009999996,1.5421701751209432e-05,0.0001097473829784885,39.47038041,Net Receiver
belgaum zilla rani channamma mahila sahakari,6.43991066,4.806456858,1.5389999012727203e-05,1.1486393822883636e-05,-1.633453802,Net Sender
the moga central co operative bank,6.380387841999999,3.785865846,1.5247752301768212e-05,9.047401724907054e-06,-2.594521995999999,Net Sender
shripatrao dada sahakari bak,6.321662569,5.821591385,1.5107411551529897e-05,1.3912346100166869e-05,-0.5000711840000003,Net Sender
agroha cooperative urban bank,6.290878275,7.983120854,1.5033843721278739e-05,1.9077934697800455e-05,1.6922425790000002,Net Receiver
thanjavur central coop bank,6.269559429,8.265604985,1.4982896272437505e-05,1.975301076177894e-05,1.9960455559999994,Net Receiver
thoothukudi dccb,6.241328675,13.06403951,1.4915430852631733e-05,3.122023294140463e-05,6.8227108350000005,Net Receiver
the rajputana mahila urban coop bank,6.1990543,5.601227092,1.481440420430341e-05,1.3385723032764042e-05,-0.597827208,Net Sender
the cuddalore district central coop bank,6.078885733,13.46592321,1.4527227219228457e-05,3.218064818813972e-05,7.387037477,Net Receiver
jharkhand state,6.042916856,78.66160436,1.4441269352614372e-05,0.00018798424559141662,72.618687504,Net Receiver
hooghly district central cooperative bank,6.0417288209999995,12.279046887,1.4438430204923912e-05,2.9344270110108487e-05,6.237318066,Net Receiver
gadhinglaj urban coop bank,6.0232987,7.701993902,1.4394386186463191e-05,1.8406101998517145e-05,1.678695202,Net Receiver
the bapunagar mahila coop bank,5.95049425,3.90506296,1.4220399236522779e-05,9.332257083938584e-06,-2.0454312900000002,Net Sender
agra zila sahkari bank,5.897565273,10.543227554000001,1.4093910384925161e-05,2.5196036795369107e-05,4.645662281000002,Net Receiver
suleimani coop bank,5.872658827,13.26291262,1.4034389345024503e-05,3.169549672296537e-05,7.390253792999999,Net Receiver
peoples urban coop bank,5.861842262,7.2646656,1.4008540085079781e-05,1.7360981808099952e-05,1.4028233380000001,Net Receiver
the lunawada peoples co op bank ltdlunawada,5.852449855,6.6899075,1.3986094255923338e-05,1.598743408166942e-05,0.8374576450000006,Net Receiver
the janata co operative bank ltd godhra,5.839292394,11.8489771,1.3954650758879545e-05,2.8316496202893767e-05,6.009684706000001,Net Receiver
patan cooperative bank,5.80348219,10.05323426,1.386907208654971e-05,2.4025058648319228e-05,4.2497520699999995,Net Receiver
pimprichinchwad sahakari bank maryadit,5.719803745,13.50840714,1.366909863133775e-05,3.228217560543289e-05,7.788603394999999,Net Receiver
the sangrur central coop bank,5.674167249,4.903041446,1.356003723818104e-05,1.1717210128483557e-05,-0.7711258030000003,Net Sender
rajsamand urban cooperative bank,5.458232575,7.594291932,1.3043999889974478e-05,1.8148717550998115e-05,2.1360593569999997,Net Receiver
the chiplun urban co op bank ltdchiplun,5.442096691,6.490864317,1.3005438603655407e-05,1.551176386236995e-05,1.048767626,Net Receiver
the central cooperative bank ltd bikaner,5.316960049,7.2777023,1.2706388989691356e-05,1.739213670551707e-05,1.9607422509999992,Net Receiver
the uttarakhand state cooperative bank,5.282207332,54.2070332,1.2623337483458257e-05,0.00012954310206050916,48.924825868,Net Receiver
the mysore chamarajanagar dist coop cen bank,5.26914,5.604719299999999,1.259210937530637e-05,1.3394068655659345e-05,0.33557929999999914,Net Receiver
nileshwar cooperative urban bank ltd nib,5.1860781,6.557367,1.2393609329811134e-05,1.5670690911916848e-05,1.3712889000000006,Net Receiver
moti urban coop bank ltd taloda dist dhule,5.1771552,1.43075934,1.237228552123043e-05,3.419205816370831e-06,-3.74639586,Net Sender
mprajya sahkari bank mydt,5.167219274,14.29836433,1.2348540798763967e-05,3.417000267964368e-05,9.131145056000001,Net Receiver
aman sahakari bank ltd ichalkaranji,5.1500009,4.6962101,1.2307392594565002e-05,1.1222927881651602e-05,-0.45379080000000016,Net Sender
the pachora peoples cooperative bank,5.14984133,3.869759113,1.230701125664401e-05,9.247888514307115e-06,-1.280082217,Net Sender
rajapur urban coop bank ltd rajapur,5.1382483,5.199272098,1.2279306412636977e-05,1.2425137408766574e-05,0.06102379799999991,Net Receiver
the bharath coop,5.130786441,7.8346452,1.2261474177268185e-05,1.8723109951560277e-05,2.703858759,Net Receiver
the sirohi central cooperative bank,5.0876772809999995,6.5421729090000005,1.2158452572642463e-05,1.563438031594921e-05,1.454495628000001,Net Receiver
paraspar sahakari,5.086088584,1.614400584,1.215465592909376e-05,3.858068727872339e-06,-3.4716879999999994,Net Sender
the panipat central,5.083988002,9.55776185,1.214963599067956e-05,2.2840986597373698e-05,4.473773848,Net Receiver
jain sahakari bank ltdjnb,4.966410369,11.72971807,1.1868650779653542e-05,2.8031492877994453e-05,6.7633077010000004,Net Receiver
jansewa urban coop bank,4.9451117,5.685730734,1.1817751549495214e-05,1.3587668486589223e-05,0.7406190339999998,Net Receiver
swatantrya senani ltkurundwad urban coop bank lt,4.930673936,3.9683545,1.1783248404119904e-05,9.48351019523756e-06,-0.962319436,Net Sender
